Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Potential_Yield,Yield_Gap,Gap_Trend
Rice,2010,Winter     ,West Bengal,3362122.0,8429323,1096.0,558482085.4,806909.28,2.487222222,3.1652222222,0.6780000002,-0.02538314263621085
Wheat,2010,Rabi       ,West Bengal,316808.0,874415,1096.0,52624976.88,76033.92,2.496666667,2.603,0.10633333300000025,-0.02663665735044556
Rice,2011,Autumn     ,Bihar,570397.0,914228,1097.1,95552905.44,188231.01,1.546774194,2.4173135014000002,0.8705393074000003,-0.03139790996179946
Rice,2011,Summer     ,Bihar,96160.0,182628,1097.1,16108723.2,31732.8,1.736190476,2.4173135014000002,0.6811230254000002,-0.03139790996179946
Rice,2011,Kharif     ,Chhattisgarh,3939826.0,6300825,1302.7,659999651.5,1300142.58,1.527777778,1.9303095241,0.4025317461,-0.03818290138278522
Wheat,2011,Rabi       ,Chhattisgarh,104825.0,135121,1302.7,17560284.0,34592.25,1.512,1.6692307694000001,0.15723076940000014,-0.026485417028806763
Rice,2011,Kharif     ,Gujarat,751300.0,1521800,890.5,125857776.0,247929.0,1.951666667,3.1420606064,1.1903939393999998,-0.03721874456602503
Rice,2011,Summer     ,Gujarat,84200.0,267900,890.5,14105184.0,27786.0,3.122222222,3.1420606064,0.019838384399999853,-0.03721874456602503
Wheat,2011,Rabi       ,Gujarat,1350600.0,4072100,890.5,226252512.0,445698.0,3.01,3.0332275,0.0232275000000004,-0.029867610732680034
Rice,2011,Kharif     ,Haryana,1234094.0,3574300,471.5409091,206735426.9,407251.02,2.63047619,3.0865714284,0.4560952384000001,-0.02539124459924147
Rice,2011,Kharif     ,Himachal Pradesh,75043.0,108648,1108.3,12571203.36,24764.19,1.545454545,1.6833636360000002,0.13790909100000026,-0.008601833320900254
Wheat,2011,Rabi       ,Himachal Pradesh,345182.0,506782,1108.3,57824888.64,113910.06,1.423333333,1.8347499997,0.4114166667000001,-0.006310316858826909
Rice,2011,Kharif     ,Madhya Pradesh,1693231.0,2273045,852.6,283650057.1,558766.23,1.400416667,1.8426666667,0.4422499997,-0.04386481251071414
Wheat,2011,Rabi       ,Madhya Pradesh,5248479.0,14537038,852.6,879225202.1,1731998.07,2.5908,3.2639607844,0.6731607843999998,-0.07945078682031362
Rice,2011,Kharif     ,Maharashtra,1516400.0,2784600,1174.095455,254027328.0,500412.0,1.319642857,2.5297916665,1.2101488095,-0.004910060240706449
Rice,2011,Summer     ,Maharashtra,27800.0,64300,1174.095455,4657056.0,9174.0,2.427777778,2.5297916665,0.10201388850000015,-0.004910060240706449
Wheat,2011,Rabi       ,Maharashtra,878100.0,1498800,1174.095455,147099312.0,289773.0,1.646666667,1.6967999998,0.050133332799999986,-0.014068680620906084
Wheat,2011,Rabi       ,Manipur,2150.0,5370,1533.561905,360168.0,709.5,2.473333333,2.503333333,0.03000000000000025,-0.012024793398530511
Rice,2011,Autumn     ,Mizoram,25826.0,26644,2439.340909,4326371.52,8522.58,1.04125,2.3105,1.2692500000000002,-0.013935060165558935
Rice,2011,Kharif     ,Mizoram,12700.0,25304,2439.340909,2127504.0,4191.0,2.03125,2.3105,0.2792500000000002,-0.013935060165558935
Rice,2011,Kharif     ,Nagaland,179050.0,376390,1544.354545,29994456.0,59086.5,2.049090909,2.703333333,0.654242424,-0.05846861003677185
Rice,2011,Rabi       ,Nagaland,2530.0,5990,1544.354545,423825.6,834.9,2.34,2.703333333,0.3633333329999999,-0.05846861003677185
Wheat,2011,Rabi       ,Nagaland,3150.0,5390,1544.354545,527688.0,1039.5,1.711111111,2.0675,0.356388889,-0.006476481794960914
Rice,2011,Kharif     ,Punjab,2818000.0,10542000,705.2,472071360.0,929940.0,3.7495,4.0065545456,0.2570545456000004,-0.030264221302923056
Rice,2011,Kharif     ,Tripura,265999.0,718304,2295.609091,44560152.48,87779.67,2.63,3.109,0.4790000000000001,-0.007632106413994544
Wheat,2011,Rabi       ,Tripura,274.0,536,2295.609091,45900.48,90.42,1.9375,2.2276428568,0.2901428568000002,-0.0058513337031468006
Rice,2011,Kharif     ,Uttar Pradesh,5922643.0,13962896,777.4,992161155.4,1954472.19,2.294444444,2.5863199999,0.29187555590000036,-0.022382130578575948
Rice,2011,Summer     ,Uttar Pradesh,23642.0,59496,777.4,3960507.84,7801.86,2.335909091,2.5863199999,0.2504109089000002,-0.022382130578575948
Wheat,2011,Rabi       ,Uttar Pradesh,9731150.0,31892480,777.4,1630162248.0,3211279.5,3.253333333,3.631626667,0.37829333399999987,-0.0330016622187964
Rice,2011,Kharif     ,Uttarakhand,261319.0,544497,1564.7,43776158.88,86235.27,1.684615385,3.563333333,1.878717948,-0.026755330127029565
Rice,2011,Summer     ,Uttarakhand,13680.0,45267,1564.7,2291673.6,4514.4,3.31,3.563333333,0.25333333300000005,-0.026755330127029565
Wheat,2011,Rabi       ,Uttarakhand,355549.0,864836,1564.7,59561568.48,117331.17,1.873076923,2.216153846,0.34307692300000014,-0.02716342003107162
Rice,2011,Autumn     ,Jharkhand,150654.0,126012,1374.7,25237558.08,49715.82,0.79173913,1.817916667,1.0261775370000001,-0.013243453171185455
Rice,2011,Winter     ,Jharkhand,832047.0,1250312,1374.7,139384513.4,274575.51,1.554166667,1.817916667,0.26374999999999993,-0.013243453171185455
Wheat,2011,Rabi       ,Jharkhand,47933.0,73657,1374.7,8029736.16,15817.89,1.486666667,2.0730833334,0.5864166664000001,-0.03585568697142837
Rice,2011,Autumn     ,West Bengal,212971.0,471282,1686.5,35676901.92,70280.43,2.072222222,3.1652222222,1.0930000002,-0.02538314263621085
Rice,2011,Summer     ,West Bengal,1221076.0,3875100,1686.5,204554651.5,402955.08,3.035,3.1652222222,0.13022222220000002,-0.02538314263621085
Rice,2011,Winter     ,West Bengal,3999653.0,10259384,1686.5,670021870.6,1319885.49,2.475555556,3.1652222222,0.6896666662,-0.02538314263621085
Wheat,2011,Rabi       ,West Bengal,315659.0,872895,1686.5,52879195.68,104167.47,2.49,2.603,0.11299999999999999,-0.02663665735044556
Rice,2012,Autumn     ,Bihar,540424.0,960007,924.1,81495939.2,167531.44,1.743793103,2.4173135014000002,0.6735203984000002,-0.03139790996179946
Rice,2012,Summer     ,Bihar,105117.0,285835,924.1,15851643.6,32586.27,2.396086957,2.4173135014000002,0.021226544400000158,-0.03139790996179946
Wheat,2012,Rabi       ,Bihar,2207704.0,6174260,924.1,332921763.2,684388.24,2.749210526,2.8600526312000003,0.11084210520000015,-0.03770118343832975
Rice,2012,Kharif     ,Chhattisgarh,3982172.0,7848401,1366.8,600511537.6,1234473.32,1.91962963,1.9303095241,0.01067989409999992,-0.03818290138278522
Wheat,2012,Rabi       ,Chhattisgarh,102230.0,143226,1366.8,15416284.0,31691.3,1.6104,1.6692307694000001,0.058830769400000094,-0.026485417028806763
Rice,2012,Kharif     ,Gujarat,672000.0,1408100,460.6,101337600.0,208320.0,1.98,3.1420606064,1.1620606063999999,-0.03721874456602503
Rice,2012,Summer     ,Gujarat,29100.0,89200,460.6,4388280.0,9021.0,2.943,3.1420606064,0.19906060639999978,-0.03721874456602503
Wheat,2012,Rabi       ,Gujarat,1023500.0,2944000,460.6,154343800.0,317285.0,2.9216,3.0332275,0.11162749999999999,-0.029867610732680034
Rice,2012,Kharif     ,Haryana,1206255.0,3941000,307.9,181903254.0,373939.05,3.041,3.0865714284,0.04557142840000017,-0.02539124459924147
Wheat,2012,Rabi       ,Haryana,2496905.0,11117000,307.9,376533274.0,774040.55,4.409047619,4.736900433,0.3278528139999999,-0.037498547764244536
Rice,2012,Kharif     ,Himachal Pradesh,75380.0,111252,1035.0,11367304.0,23367.8,1.577272727,1.6833636360000002,0.10609090900000018,-0.008601833320900254
Rice,2012,Kharif     ,Madhya Pradesh,1791157.0,3106146,1049.5,270106475.6,555258.67,1.631041667,1.8426666667,0.21162499969999993,-0.04386481251071414
Wheat,2012,Rabi       ,Madhya Pradesh,5601025.0,16510524,1049.5,844634570.0,1736317.75,2.8566,3.2639607844,0.40736078440000023,-0.07945078682031362
Rice,2012,Kharif     ,Maharashtra,1528100.0,3001640,1003.4,230437480.0,473711.0,1.316153846,2.5297916665,1.2136378205,-0.004910060240706449
Rice,2012,Summer     ,Maharashtra,30900.0,76400,1003.4,4659720.0,9579.0,2.38,2.5297916665,0.1497916665000001,-0.004910060240706449
Wheat,2012,Rabi       ,Maharashtra,785000.0,1198700,1003.4,118378000.0,243350.0,1.461034483,1.6967999998,0.23576551680000013,-0.014068680620906084
Rice,2012,Kharif     ,Manipur,122690.0,257580,1176.7,18501652.0,38033.9,1.937777778,2.3375555556,0.3997777775999998,0.004299556429973661
Wheat,2012,Rabi       ,Manipur,2400.0,6000,1176.7,361920.0,744.0,2.5,2.503333333,0.0033333330000000494,-0.012024793398530511
Rice,2012,Autumn     ,Mizoram,24706.0,27128,2050.2,3725664.8,7658.86,1.095,2.3105,1.2155000000000002,-0.013935060165558935
Rice,2012,Kharif     ,Mizoram,14330.0,29983,2050.2,2160964.0,4442.3,2.2925,2.3105,0.018000000000000238,-0.013935060165558935
Rice,2012,Kharif     ,Nagaland,179780.0,396230,1296.6,27110824.0,55731.8,2.15,2.703333333,0.5533333329999999,-0.05846861003677185
Rice,2012,Rabi       ,Nagaland,3550.0,8950,1296.6,535340.0,1100.5,2.52,2.703333333,0.18333333299999977,-0.05846861003677185
Wheat,2012,Rabi       ,Nagaland,3270.0,5890,1296.6,493116.0,1013.7,1.797777778,2.0675,0.26972222199999996,-0.006476481794960914
Rice,2012,Kharif     ,Punjab,2849000.0,11390000,338.9,429629200.0,883190.0,3.923636364,4.0065545456,0.0829181816000002,-0.030264221302923056
Wheat,2012,Rabi       ,Punjab,3517000.0,16614000,338.9,530363600.0,1090270.0,4.677272727,5.0055454544,0.3282727273999999,-0.029615890455251995
Rice,2012,Kharif     ,Tamil Nadu,1493276.0,4050334,706.8,225186020.8,462915.56,3.293225806,4.2939447004,1.0007188943999998,-0.03916288575278614
Rice,2012,Kharif     ,Tripura,254743.0,713222,1882.2,38415244.4,78970.33,2.78,3.109,0.3290000000000002,-0.007632106413994544
Rice,2012,Kharif     ,Uttar Pradesh,5837298.0,14353736,746.3,880264538.4,1809562.38,2.4092,2.5863199999,0.17711999990000038,-0.022382130578575948
Rice,2012,Summer     ,Uttar Pradesh,23984.0,62203,746.3,3616787.2,7435.04,2.434761905,2.5863199999,0.15155809490000038,-0.022382130578575948
Wheat,2012,Rabi       ,Uttar Pradesh,9733617.0,31332434,746.3,1467829444.0,3017421.27,3.2492,3.631626667,0.38242666699999983,-0.0330016622187964
Rice,2012,Kharif     ,Uttarakhand,255037.0,561339,1309.8,38459579.6,79061.47,1.750769231,3.563333333,1.812564102,-0.026755330127029565
Rice,2012,Summer     ,Uttarakhand,14200.0,45552,1309.8,2141360.0,4402.0,3.21,3.563333333,0.35333333300000014,-0.026755330127029565
Wheat,2012,Rabi       ,Uttarakhand,349669.0,853769,1309.8,52730085.2,108397.39,1.954615385,2.216153846,0.261538461,-0.02716342003107162
Rice,2012,Autumn     ,Jharkhand,148761.0,129693,1102.0,22433158.8,46115.91,0.761304348,1.817916667,1.056612319,-0.013243453171185455
Rice,2012,Winter     ,Jharkhand,942310.0,1292796,1102.0,142100348.0,292116.1,1.338333333,1.817916667,0.479583334,-0.013243453171185455
Wheat,2012,Rabi       ,Jharkhand,69336.0,128571,1102.0,10455868.8,21494.16,1.663333333,2.0730833334,0.4097500004000001,-0.03585568697142837
Rice,2012,Autumn     ,West Bengal,205082.0,471150,1566.0,30926365.6,63575.42,2.259444444,3.1652222222,0.9057777782,-0.02538314263621085
Rice,2012,Winter     ,West Bengal,4010973.0,10410533,1566.0,604854728.4,1243401.63,2.53,3.1652222222,0.6352222222000004,-0.02538314263621085
Wheat,2012,Rabi       ,West Bengal,321572.0,895927,1566.0,48493057.6,99687.32,2.555,2.603,0.04800000000000004,-0.02663665735044556
Rice,2013,Autumn     ,Bihar,549404.0,798676,1069.9,79383383.96,148339.08,1.413,2.4173135014000002,1.0043135014000002,-0.03139790996179946
Rice,2013,Summer     ,Bihar,92207.0,215952,1069.9,13322989.43,24895.89,2.233157895,2.4173135014000002,0.18415560640000006,-0.03139790996179946
Rice,2013,Winter     ,Bihar,2509203.0,5634961,1069.9,362554741.5,677484.81,2.066842105,2.4173135014000002,0.35047139640000013,-0.03139790996179946
Wheat,2013,Rabi       ,Bihar,2148818.0,6134679,1069.9,310482712.8,580180.86,2.835,2.8600526312000003,0.02505263120000034,-0.03770118343832975
Rice,2013,Kharif     ,Chhattisgarh,3987721.0,7102729,1418.3,576185807.3,1076684.67,1.75037037,1.9303095241,0.17993915409999994,-0.03818290138278522
Wheat,2013,Rabi       ,Chhattisgarh,105033.0,140756,1418.3,15176218.17,28358.91,1.5332,1.6692307694000001,0.13603076940000025,-0.026485417028806763
Rice,2013,Kharif     ,Gujarat,787300.0,1672585,1006.5,113756977.0,212571.0,1.939411765,3.1420606064,1.2026488413999998,-0.03721874456602503
Rice,2013,Summer     ,Gujarat,33099.0,105505,1006.5,4782474.51,8936.73,3.133636364,3.1420606064,0.008424242399999837,-0.03721874456602503
Wheat,2013,Rabi       ,Haryana,2499000.0,11800000,452.2,361080510.0,674730.0,4.623809524,4.736900433,0.1130909089999994,-0.037498547764244536
Rice,2013,Kharif     ,Himachal Pradesh,73139.0,106899,1216.9,10567854.11,19747.53,1.565454545,1.6833636360000002,0.11790909100000024,-0.008601833320900254
Wheat,2013,Rabi       ,Himachal Pradesh,415665.0,324283,1216.9,60059435.85,112229.55,0.786666667,1.8347499997,1.0480833327,-0.006310316858826909
Rice,2013,Kharif     ,Madhya Pradesh,1881546.0,3321724,1451.4,271864581.5,508017.42,1.410204082,1.8426666667,0.4324625847000001,-0.04386481251071414
Wheat,2013,Rabi       ,Madhya Pradesh,6123044.0,15722722,1451.4,884718627.6,1653221.88,2.538431373,3.2639607844,0.7255294114000002,-0.07945078682031362
Rice,2013,Kharif     ,Maharashtra,1567500.0,3016600,1409.8,226488075.0,423225.0,1.436,2.5297916665,1.0937916665,-0.004910060240706449
Rice,2013,Summer     ,Maharashtra,37400.0,91690,1409.8,5403926.0,10098.0,2.423333333,2.5297916665,0.1064583335,-0.004910060240706449
Wheat,2013,Rabi       ,Maharashtra,1028200.0,1480000,1409.8,148564618.0,277614.0,1.462413793,1.6967999998,0.2343862068,-0.014068680620906084
Wheat,2013,Rabi       ,Manipur,2160.0,5400,1428.8,312098.4,583.2,2.495,2.503333333,0.008333332999999943,-0.012024793398530511
Rice,2013,Autumn     ,Mizoram,22633.0,25671,1848.8,3270242.17,6110.91,1.10625,2.3105,1.2042500000000003,-0.013935060165558935
Rice,2013,Kharif     ,Mizoram,15620.0,32440,1848.8,2256933.8,4217.4,2.1475,2.3105,0.16300000000000026,-0.013935060165558935
Rice,2013,Rabi       ,Mizoram,550.0,883,1848.8,79469.5,148.5,1.666666667,2.3105,0.6438333330000001,-0.013935060165558935
Rice,2013,Kharif     ,Nagaland,185670.0,419640,1350.9,26827458.3,50130.9,2.203636364,2.703333333,0.49969696899999994,-0.05846861003677185
Rice,2013,Rabi       ,Nagaland,3810.0,10000,1350.9,550506.9,1028.7,2.633333333,2.703333333,0.06999999999999984,-0.05846861003677185
Wheat,2013,Rabi       ,Nagaland,3000.0,5470,1350.9,433470.0,810.0,1.824444444,2.0675,0.24305555599999984,-0.006476481794960914
Rice,2013,Kharif     ,Punjab,2851000.0,11267000,586.6,411940990.0,769770.0,3.834090909,4.0065545456,0.1724636366000003,-0.030264221302923056
Wheat,2013,Rabi       ,Punjab,3512000.0,17620000,586.6,507448880.0,948240.0,4.936818182,5.0055454544,0.06872727240000032,-0.029615890455251995
Rice,2013,Kharif     ,Telangana,1166334.0,3768045,1348.7,168523599.7,314910.18,3.115555556,3.5821875,0.46663194399999997,-0.04865454203782886
Rice,2013,Rabi       ,Telangana,828103.0,2813045,1348.7,119652602.5,223587.81,3.203333333,3.5821875,0.3788541670000001,-0.04865454203782886
Wheat,2013,Rabi       ,Telangana,7039.0,4366,1348.7,1017065.11,1900.53,0.74,2.0351,1.2951,-0.03498491541328485
Rice,2013,Kharif     ,Tripura,254254.0,711831,2043.5,36737160.46,68648.58,2.775,3.109,0.3340000000000001,-0.007632106413994544
Wheat,2013,Rabi       ,Tripura,150.0,300,2043.5,21673.5,40.5,1.93375,2.2276428568,0.2938928568000001,-0.0058513337031468006
Rice,2013,Kharif     ,Uttar Pradesh,5955306.0,14565665,995.2,860482163.9,1607932.62,2.396133333,2.5863199999,0.1901866669000003,-0.022382130578575948
Rice,2013,Summer     ,Uttar Pradesh,27063.0,70171,995.2,3910332.87,7307.01,2.479047619,2.5863199999,0.10727238090000002,-0.022382130578575948
Wheat,2013,Rabi       ,Uttar Pradesh,9839197.0,31492656,995.2,1421665575.0,2656583.19,3.2156,3.631626667,0.4160266670000001,-0.0330016622187964
Rice,2013,Kharif     ,Uttarakhand,246959.0,551758,1735.4,35683105.91,66678.93,1.736153846,3.563333333,1.8271794870000002,-0.026755330127029565
Rice,2013,Summer     ,Uttarakhand,12420.0,41310,1735.4,1794565.8,3353.4,3.353333333,3.563333333,0.20999999999999996,-0.026755330127029565
Wheat,2013,Rabi       ,Uttarakhand,343637.0,848134,1735.4,49652110.13,92781.99,1.978461538,2.216153846,0.23769230800000019,-0.02716342003107162
Rice,2013,Autumn     ,Jharkhand,154068.0,131682,1253.6,22261285.32,41598.36,0.854782609,1.817916667,0.963134058,-0.013243453171185455
Rice,2013,Winter     ,Jharkhand,933073.0,1366639,1253.6,134819717.8,251929.71,1.422083333,1.817916667,0.395833334,-0.013243453171185455
Wheat,2013,Rabi       ,Jharkhand,73527.0,106208,1253.6,10623916.23,19852.29,1.550416667,2.0730833334,0.5226666664000001,-0.03585568697142837
Rice,2013,Autumn     ,West Bengal,210036.0,493651,1939.9,30348101.64,56709.72,2.252777778,3.1652222222,0.9124444442000001,-0.02538314263621085
Rice,2013,Summer     ,West Bengal,1286995.0,4338142,1939.9,185957907.6,347488.65,3.127222222,3.1652222222,0.03800000020000027,-0.02538314263621085
Rice,2013,Winter     ,West Bengal,4016656.0,10545076,1939.9,580366625.4,1084497.12,2.626111111,3.1652222222,0.5391111112,-0.02538314263621085
Wheat,2013,Rabi       ,West Bengal,331481.0,927837,1939.9,47895689.69,89499.87,2.538888889,2.603,0.06411111100000033,-0.02663665735044556
Rice,2014,Autumn     ,Bihar,581128.0,1010341,1061.0,87727082.88,191772.24,1.738965517,2.4173135014000002,0.6783479844000002,-0.03139790996179946
Rice,2014,Summer     ,Bihar,82265.0,181555,1061.0,12418724.4,27147.45,1.971764706,2.4173135014000002,0.44554879540000014,-0.03139790996179946
Wheat,2014,Rabi       ,Bihar,2154423.0,3570211,1061.0,325231696.1,710959.59,1.676315789,2.8600526312000003,1.1837368422000003,-0.03770118343832975
Rice,2014,Kharif     ,Chhattisgarh,4035700.0,7977746,1274.7,609229272.0,1331781.0,1.92962963,1.9303095241,0.0006798940999999115,-0.03818290138278522
Rice,2014,Kharif     ,Gujarat,763205.0,1671308,605.6,115213426.8,251857.65,1.867368421,3.1420606064,1.2746921854,-0.03721874456602503
Wheat,2014,Rabi       ,Gujarat,1171449.0,3293487,605.6,176841941.0,386578.17,2.8178125,3.0332275,0.21541500000000013,-0.029867610732680034
Rice,2014,Kharif     ,Haryana,1277000.0,3989000,301.3,192775920.0,421410.0,2.9465,3.0865714284,0.1400714284000002,-0.02539124459924147
Wheat,2014,Rabi       ,Haryana,2628000.0,10457000,301.3,396722880.0,867240.0,3.782857143,4.736900433,0.9540432899999995,-0.037498547764244536
Rice,2014,Kharif     ,Madhya Pradesh,2057000.0,3522660,891.2,310524720.0,678810.0,1.663488372,1.8426666667,0.17917829470000002,-0.04386481251071414
Wheat,2014,Rabi       ,Madhya Pradesh,5999000.0,18463000,891.2,905609040.0,1979670.0,2.904705882,3.2639607844,0.3592549024,-0.07945078682031362
Rice,2014,Kharif     ,Maharashtra,1508400.0,2835400,1001.6,227708064.0,497772.0,1.3064,2.5297916665,1.2233916665,-0.004910060240706449
Rice,2014,Summer     ,Maharashtra,42800.0,111200,1001.6,6461088.0,14124.0,2.52375,2.5297916665,0.00604166649999982,-0.004910060240706449
Wheat,2014,Rabi       ,Maharashtra,1067300.0,1307700,1001.6,161119608.0,352209.0,1.20137931,1.6967999998,0.4954206898,-0.014068680620906084
Rice,2014,Kharif     ,Manipur,224380.0,501980,987.5,33872404.8,74045.4,2.073333333,2.3375555556,0.26422222259999995,0.004299556429973661
Rice,2014,Autumn     ,Mizoram,20064.0,23583,2029.9,3028861.44,6621.12,1.14875,2.3105,1.1617500000000003,-0.013935060165558935
Rice,2014,Kharif     ,Mizoram,16380.0,35983,2029.9,2472724.8,5405.4,2.2825,2.3105,0.028000000000000025,-0.013935060165558935
Rice,2014,Rabi       ,Mizoram,486.0,1113,2029.9,73366.56,160.38,2.063333333,2.3105,0.24716666700000012,-0.013935060165558935
Rice,2014,Kharif     ,Nagaland,191230.0,443450,1333.3,28868080.8,63105.9,2.260909091,2.703333333,0.44242424199999997,-0.05846861003677185
Rice,2014,Rabi       ,Nagaland,4010.0,10740,1333.3,605349.6,1323.3,2.683333333,2.703333333,0.019999999999999574,-0.05846861003677185
Wheat,2014,Rabi       ,Nagaland,3070.0,5600,1333.3,463447.2,1013.1,1.823333333,2.0675,0.244166667,-0.006476481794960914
Rice,2014,Kharif     ,Punjab,2894000.0,11107000,382.7,436878240.0,955020.0,3.728181818,4.0065545456,0.2783727276000003,-0.030264221302923056
Wheat,2014,Rabi       ,Punjab,3505000.0,15050000,382.7,529114800.0,1156650.0,4.174090909,5.0055454544,0.8314545453999997,-0.029615890455251995
Rice,2014,Kharif     ,Telangana,920307.0,2854873,746.4,138929544.7,303701.31,2.958888889,3.5821875,0.6232986110000001,-0.04865454203782886
Rice,2014,Rabi       ,Telangana,495113.0,1690109,746.4,74742258.48,163387.29,3.332222222,3.5821875,0.2499652779999999,-0.04865454203782886
